caseref,hearingref,hearingstatus,timestamp,versionnumber
1659366944796967,2900005287,HEARING_REQUESTED,2022-08-10T13:09:48.710976,1
1659366957947002,2900005288,HEARING_REQUESTED,2022-08-10T13:09:51.897154,1
1659366971163974,2900005289,HEARING_REQUESTED,2022-08-10T13:09:52.808645,1
1659366984936580,2900005290,HEARING_REQUESTED,2022-08-10T13:09:58.414359,1
1659360485343123,2900005291,HEARING_REQUESTED,2022-08-10T13:09:59.465862,1
1659360491174777,2900005292,HEARING_REQUESTED,2022-08-10T13:10:04.379047,1
1659360497470344,2900005293,HEARING_REQUESTED,2022-08-10T13:10:08.816084,1
1659360501452098,2900005294,HEARING_REQUESTED,2022-08-10T13:10:12.193314,1
1659360504680141,2900005295,HEARING_REQUESTED,2022-08-10T13:10:16.24793,1
1659360507039709,2900005296,HEARING_REQUESTED,2022-08-10T13:10:16.49898,1
1659360508709078,2900005297,HEARING_REQUESTED,2022-08-10T13:10:21.324338,1
1659360511338337,2900005298,HEARING_REQUESTED,2022-08-10T13:10:22.296942,1
1659360513255208,2900005299,HEARING_REQUESTED,2022-08-10T13:10:26.459006,1
1659365511479338,2900005300,HEARING_REQUESTED,2022-08-10T13:10:28.579855,1
1659365877733559,2900005301,HEARING_REQUESTED,2022-08-10T13:10:33.9351,1
1659365860938751,2900005302,HEARING_REQUESTED,2022-08-10T13:10:34.470795,1
1659365891930603,2900005303,HEARING_REQUESTED,2022-08-10T13:10:41.0499,1
1659365905628268,2900005304,HEARING_REQUESTED,2022-08-10T13:10:41.539041,1
1659365918312157,2900005305,HEARING_REQUESTED,2022-08-10T13:10:45.447513,1
1659365931102262,2900005306,HEARING_REQUESTED,2022-08-10T13:10:45.887056,1
1659365944290286,2900005307,HEARING_REQUESTED,2022-08-10T13:10:50.293545,1
1659365958038571,2900005308,HEARING_REQUESTED,2022-08-10T13:10:54.691237,1
1659365970888664,2900005309,HEARING_REQUESTED,2022-08-10T13:10:58.846595,1
1659365983418707,2900005310,HEARING_REQUESTED,2022-08-10T13:11:01.332565,1
1659365995733523,2900005311,HEARING_REQUESTED,2022-08-10T13:11:04.552943,1
1659366010218573,2900005312,HEARING_REQUESTED,2022-08-10T13:11:07.721679,1
1659366023082792,2900005313,HEARING_REQUESTED,2022-08-10T13:11:09.219056,1
1659366035109120,2900005314,HEARING_REQUESTED,2022-08-10T13:11:14.422991,1
1659366047550204,2900005315,HEARING_REQUESTED,2022-08-10T13:11:18.008884,1
1659366059477510,2900005316,HEARING_REQUESTED,2022-08-10T13:11:19.650491,1
1659366071047630,2900005317,HEARING_REQUESTED,2022-08-10T13:11:24.279888,1
1659366082355642,2900005318,HEARING_REQUESTED,2022-08-10T13:11:26.912708,1
1659366094968796,2900005319,HEARING_REQUESTED,2022-08-10T13:11:30.426652,1
1659366107116870,2900005320,HEARING_REQUESTED,2022-08-10T13:11:31.520174,1
1659366120157216,2900005321,HEARING_REQUESTED,2022-08-10T13:11:36.240618,1
1659366145776214,2900005322,HEARING_REQUESTED,2022-08-10T13:11:39.678465,1
1659366133001070,2900005323,HEARING_REQUESTED,2022-08-10T13:11:39.932031,1
1659366157801090,2900005324,HEARING_REQUESTED,2022-08-10T13:11:45.262469,1
1659366171428292,2900005325,HEARING_REQUESTED,2022-08-10T13:11:46.344573,1
1659366184215108,2900005326,HEARING_REQUESTED,2022-08-10T13:11:50.69675,1
1659366197670893,2900005327,HEARING_REQUESTED,2022-08-10T13:11:52.899719,1
1659366210968829,2900005328,HEARING_REQUESTED,2022-08-10T13:11:58.119412,1
1659366223956795,2900005329,HEARING_REQUESTED,2022-08-10T13:12:01.660932,1
1659366237535379,2900005330,HEARING_REQUESTED,2022-08-10T13:12:02.642247,1
1659366250759278,2900005331,HEARING_REQUESTED,2022-08-10T13:12:06.258144,1
1659366262718510,2900005332,HEARING_REQUESTED,2022-08-10T13:12:09.036066,1
1659366275166418,2900005333,HEARING_REQUESTED,2022-08-10T13:12:12.774783,1
1659366287070384,2900005334,HEARING_REQUESTED,2022-08-10T13:12:14.876415,1
1659366299376365,2900005335,HEARING_REQUESTED,2022-08-10T13:12:21.547902,1
1659366311590795,2900005336,HEARING_REQUESTED,2022-08-10T13:12:24.417339,1
1659366323102423,2900005337,HEARING_REQUESTED,2022-08-10T13:12:28.22415,1
1659366335195290,2900005338,HEARING_REQUESTED,2022-08-10T13:12:29.209969,1
1659366346769000,2900005339,HEARING_REQUESTED,2022-08-10T13:12:31.690287,1
1659366358248158,2900005340,HEARING_REQUESTED,2022-08-10T13:12:36.328039,1
1659366370084698,2900005341,HEARING_REQUESTED,2022-08-10T13:12:37.29463,1
1659366381107272,2900005342,HEARING_REQUESTED,2022-08-10T13:12:41.842061,1
1659366393941239,2900005343,HEARING_REQUESTED,2022-08-10T13:12:42.57705,1
1659366406223070,2900005344,HEARING_REQUESTED,2022-08-10T13:12:46.572591,1
1659366417580401,2900005345,HEARING_REQUESTED,2022-08-10T13:12:49.866846,1
1659366429281394,2900005346,HEARING_REQUESTED,2022-08-10T13:12:53.192236,1
1659366441133474,2900005347,HEARING_REQUESTED,2022-08-10T13:12:58.558916,1
1659366453251594,2900005348,HEARING_REQUESTED,2022-08-10T13:12:59.956401,1
1659366466286454,2900005349,HEARING_REQUESTED,2022-08-10T13:13:02.559623,1
1659366478381723,2900005350,HEARING_REQUESTED,2022-08-10T13:13:06.194155,1
1659366490873616,2900005351,HEARING_REQUESTED,2022-08-10T13:13:09.845471,1
1659366503126580,2900005352,HEARING_REQUESTED,2022-08-10T13:13:12.001751,1
1659366515045026,2900005353,HEARING_REQUESTED,2022-08-10T13:13:17.089343,1
1659366526785750,2900005354,HEARING_REQUESTED,2022-08-10T13:13:20.382578,1
1659366538896462,2900005355,HEARING_REQUESTED,2022-08-10T13:13:23.012963,1
1659366551540237,2900005356,HEARING_REQUESTED,2022-08-10T13:13:23.487262,1
1659366563593349,2900005357,HEARING_REQUESTED,2022-08-10T13:13:27.9447,1
1659366575584914,2900005358,HEARING_REQUESTED,2022-08-10T13:13:30.66003,1
1659366588229176,2900005359,HEARING_REQUESTED,2022-08-10T13:13:34.482126,1
1659366599890883,2900005360,HEARING_REQUESTED,2022-08-10T13:13:40.713855,1
1659366611016343,2900005361,HEARING_REQUESTED,2022-08-10T13:13:42.258635,1
1659366622910831,2900005362,HEARING_REQUESTED,2022-08-10T13:13:44.862135,1
1659366635036517,2900005363,HEARING_REQUESTED,2022-08-10T13:13:48.492268,1
1659366658662728,2900005364,HEARING_REQUESTED,2022-08-10T13:13:49.671984,1
1659366646452778,2900005365,HEARING_REQUESTED,2022-08-10T13:13:54.593389,1
1659366672363493,2900005366,HEARING_REQUESTED,2022-08-10T13:13:57.709925,1
1659366684746065,2900005367,HEARING_REQUESTED,2022-08-10T13:13:58.137151,1
1659366710037851,2900005368,HEARING_REQUESTED,2022-08-10T13:14:04.713599,1
1659366698012371,2900005369,HEARING_REQUESTED,2022-08-10T13:14:05.070521,1
1659366723252927,2900005370,HEARING_REQUESTED,2022-08-10T13:14:09.632061,1
1659366735732767,2900005371,HEARING_REQUESTED,2022-08-10T13:14:14.958427,1
1659366748501126,2900005372,HEARING_REQUESTED,2022-08-10T13:14:16.735197,1
1659366760869898,2900005373,HEARING_REQUESTED,2022-08-10T13:14:19.362914,1
1659366772810187,2900005374,HEARING_REQUESTED,2022-08-10T13:14:22.63361,1
1659366784707066,2900005375,HEARING_REQUESTED,2022-08-10T13:14:24.545556,1
1659366797014971,2900005376,HEARING_REQUESTED,2022-08-10T13:14:29.507253,1
1659366811184958,2900005378,HEARING_REQUESTED,2022-08-10T13:14:33.113943,1
1659366823839409,2900005377,HEARING_REQUESTED,2022-08-10T13:14:32.994808,1
1659366838188164,2900005379,HEARING_REQUESTED,2022-08-10T13:14:40.317253,1
1659366851439635,2900005380,HEARING_REQUESTED,2022-08-10T13:14:42.228917,1
1659366864980633,2900005381,HEARING_REQUESTED,2022-08-10T13:14:45.284505,1
1659366891978469,2900005382,HEARING_REQUESTED,2022-08-10T13:14:47.371823,1
1659366879058425,2900005383,HEARING_REQUESTED,2022-08-10T13:14:53.254859,1
1659366904606453,2900005384,HEARING_REQUESTED,2022-08-10T13:14:54.724304,1
1659366919876752,2900005385,HEARING_REQUESTED,2022-08-10T13:14:58.015165,1
1659366932555433,2900005386,HEARING_REQUESTED,2022-08-10T13:14:59.266676,1
1659366944796967,2900005387,HEARING_REQUESTED,2022-08-10T13:15:02.008233,1
1659366957947002,2900005388,HEARING_REQUESTED,2022-08-10T13:15:07.093379,1
1659366971163974,2900005389,HEARING_REQUESTED,2022-08-10T13:15:10.252941,1
1659366984936580,2900005390,HEARING_REQUESTED,2022-08-10T13:15:13.358359,1
1659360485343123,2900005391,HEARING_REQUESTED,2022-08-10T13:15:18.019824,1
1659360491174777,2900005392,HEARING_REQUESTED,2022-08-10T13:15:19.150146,1
1659360497470344,2900005393,HEARING_REQUESTED,2022-08-10T13:15:23.918224,1
1659360501452098,2900005394,HEARING_REQUESTED,2022-08-10T13:15:24.0394,1
1659360504680141,2900005395,HEARING_REQUESTED,2022-08-10T13:15:30.062317,1
1659360507039709,2900005396,HEARING_REQUESTED,2022-08-10T13:15:30.43824,1
1659360508709078,2900005397,HEARING_REQUESTED,2022-08-10T13:15:34.498337,1
1659360511338337,2900005398,HEARING_REQUESTED,2022-08-10T13:15:36.800899,1
1659365511479338,2900005399,HEARING_REQUESTED,2022-08-10T13:15:41.847101,1
1659360513255208,2900005400,HEARING_REQUESTED,2022-08-10T13:15:42.167482,1
1659365860938751,2900005401,HEARING_REQUESTED,2022-08-10T13:15:47.521905,1
1659365877733559,2900005402,HEARING_REQUESTED,2022-08-10T13:15:51.497384,1
1659365891930603,2900005403,HEARING_REQUESTED,2022-08-10T13:15:56.276353,1
1659365905628268,2900005404,HEARING_REQUESTED,2022-08-10T13:15:59.147997,1
1659365931102262,2900005405,HEARING_REQUESTED,2022-08-10T13:16:00.868567,1
1659365918312157,2900005406,HEARING_REQUESTED,2022-08-10T13:16:01.121038,1
1659365944290286,2900005407,HEARING_REQUESTED,2022-08-10T13:16:06.302634,1
1659365958038571,2900005408,HEARING_REQUESTED,2022-08-10T13:16:08.642096,1
1659365970888664,2900005409,HEARING_REQUESTED,2022-08-10T13:16:10.961993,1
1659365983418707,2900005410,HEARING_REQUESTED,2022-08-10T13:16:16.169509,1
1659365995733523,2900005411,HEARING_REQUESTED,2022-08-10T13:16:19.41897,1
1659366010218573,2900005412,HEARING_REQUESTED,2022-08-10T13:16:19.509578,1
1659366023082792,2900005413,HEARING_REQUESTED,2022-08-10T13:16:25.338779,1
1659366035109120,2900005414,HEARING_REQUESTED,2022-08-10T13:16:27.680355,1
1659366047550204,2900005415,HEARING_REQUESTED,2022-08-10T13:16:32.414502,1
1659366059477510,2900005416,HEARING_REQUESTED,2022-08-10T13:16:35.386585,1
1659366071047630,2900005417,HEARING_REQUESTED,2022-08-10T13:16:37.339545,1
1659366082355642,2900005418,HEARING_REQUESTED,2022-08-10T13:16:39.226195,1
1659366094968796,2900005419,HEARING_REQUESTED,2022-08-10T13:16:44.603398,1
1659366107116870,2900005420,HEARING_REQUESTED,2022-08-10T13:16:44.626253,1
1659366120157216,2900005421,HEARING_REQUESTED,2022-08-10T13:16:49.379264,1
1659366133001070,2900005422,HEARING_REQUESTED,2022-08-10T13:16:52.898141,1
1659366145776214,2900005423,HEARING_REQUESTED,2022-08-10T13:16:56.598973,1
1659366157801090,2900005424,HEARING_REQUESTED,2022-08-10T13:17:01.826008,1
1659366171428292,2900005425,HEARING_REQUESTED,2022-08-10T13:17:03.738486,1
1659366184215108,2900005426,HEARING_REQUESTED,2022-08-10T13:17:06.472015,1
1659366197670893,2900005427,HEARING_REQUESTED,2022-08-10T13:17:08.894437,1
1659366210968829,2900005428,HEARING_REQUESTED,2022-08-10T13:17:11.690178,1
1659366223956795,2900005429,HEARING_REQUESTED,2022-08-10T13:17:14.401815,1
1659366237535379,2900005430,HEARING_REQUESTED,2022-08-10T13:17:20.700301,1
1659366250759278,2900005431,HEARING_REQUESTED,2022-08-10T13:17:23.71863,1
1659366262718510,2900005432,HEARING_REQUESTED,2022-08-10T13:17:26.470983,1
1659366275166418,2900005433,HEARING_REQUESTED,2022-08-10T13:17:27.219437,1
1659366287070384,2900005434,HEARING_REQUESTED,2022-08-10T13:17:30.785296,1
1659366299376365,2900005435,HEARING_REQUESTED,2022-08-10T13:17:33.337441,1
1659366311590795,2900005436,HEARING_REQUESTED,2022-08-10T13:17:35.697581,1
1659366323102423,2900005437,HEARING_REQUESTED,2022-08-10T13:17:41.908829,1
1659366335195290,2900005438,HEARING_REQUESTED,2022-08-10T13:17:44.400638,1
1659366346769000,2900005439,HEARING_REQUESTED,2022-08-10T13:17:47.208175,1
1659366358248158,2900005440,HEARING_REQUESTED,2022-08-10T13:17:51.069328,1
1659366370084698,2900005441,HEARING_REQUESTED,2022-08-10T13:17:52.880819,1
1659366381107272,2900005442,HEARING_REQUESTED,2022-08-10T13:17:57.205542,1
1659366393941239,2900005443,HEARING_REQUESTED,2022-08-10T13:18:01.096598,1
1659366406223070,2900005444,HEARING_REQUESTED,2022-08-10T13:18:03.867901,1
1659366417580401,2900005445,HEARING_REQUESTED,2022-08-10T13:18:08.218663,1
1659366429281394,2900005446,HEARING_REQUESTED,2022-08-10T13:18:09.918299,1
1659366441133474,2900005447,HEARING_REQUESTED,2022-08-10T13:18:11.968182,1
1659366453251594,2900005448,HEARING_REQUESTED,2022-08-10T13:18:14.198316,1
1659366466286454,2900005449,HEARING_REQUESTED,2022-08-10T13:18:19.619442,1
1659366478381723,2900005450,HEARING_REQUESTED,2022-08-10T13:18:24.08056,1
1659366490873616,2900005451,HEARING_REQUESTED,2022-08-10T13:18:26.88933,1
1659366503126580,2900005452,HEARING_REQUESTED,2022-08-10T13:18:28.626169,1
1659366515045026,2900005453,HEARING_REQUESTED,2022-08-10T13:18:31.673352,1
1659366526785750,2900005454,HEARING_REQUESTED,2022-08-10T13:18:31.750654,1
1659366538896462,2900005455,HEARING_REQUESTED,2022-08-10T13:18:36.94717,1
1659366551540237,2900005456,HEARING_REQUESTED,2022-08-10T13:18:41.3521,1
1659366563593349,2900005457,HEARING_REQUESTED,2022-08-10T13:18:45.369857,1
1659366575584914,2900005458,HEARING_REQUESTED,2022-08-10T13:18:46.889309,1
1659366588229176,2900005459,HEARING_REQUESTED,2022-08-10T13:18:49.104321,1
1659366599890883,2900005460,HEARING_REQUESTED,2022-08-10T13:18:53.558857,1
1659366611016343,2900005461,HEARING_REQUESTED,2022-08-10T13:18:56.700018,1
1659366622910831,2900005462,HEARING_REQUESTED,2022-08-10T13:18:57.714983,1
1659366635036517,2900005463,HEARING_REQUESTED,2022-08-10T13:19:01.990933,1
1659366658662728,2900005464,HEARING_REQUESTED,2022-08-10T13:19:06.817172,1
1659366646452778,2900005465,HEARING_REQUESTED,2022-08-10T13:19:10.465399,1
1659366672363493,2900005466,HEARING_REQUESTED,2022-08-10T13:19:11.797655,1
1659366684746065,2900005467,HEARING_REQUESTED,2022-08-10T13:19:14.401645,1
1659366698012371,2900005468,HEARING_REQUESTED,2022-08-10T13:19:17.011132,1
1659366710037851,2900005469,HEARING_REQUESTED,2022-08-10T13:19:22.636759,1
1659366723252927,2900005470,HEARING_REQUESTED,2022-08-10T13:19:24.73148,1
1659366735732767,2900005471,HEARING_REQUESTED,2022-08-10T13:19:26.483061,1
1659366748501126,2900005472,HEARING_REQUESTED,2022-08-10T13:19:30.207977,1
1659366760869898,2900005473,HEARING_REQUESTED,2022-08-10T13:19:33.266894,1
1659366772810187,2900005474,HEARING_REQUESTED,2022-08-10T13:19:37.012798,1
1659366784707066,2900005475,HEARING_REQUESTED,2022-08-10T13:19:38.570354,1
1659366797014971,2900005476,HEARING_REQUESTED,2022-08-10T13:19:46.041525,1
1659366811184958,2900005477,HEARING_REQUESTED,2022-08-10T13:19:46.801319,1
1659366823839409,2900005478,HEARING_REQUESTED,2022-08-10T13:19:47.775121,1
1659366838188164,2900005479,HEARING_REQUESTED,2022-08-10T13:19:52.950033,1
1659366851439635,2900005480,HEARING_REQUESTED,2022-08-10T13:19:54.795811,1
1659366864980633,2900005481,HEARING_REQUESTED,2022-08-10T13:20:00.322692,1
1659366891978469,2900005482,HEARING_REQUESTED,2022-08-10T13:20:02.539132,1
1659366879058425,2900005483,HEARING_REQUESTED,2022-08-10T13:20:07.626296,1
1659366904606453,2900005484,HEARING_REQUESTED,2022-08-10T13:20:08.503957,1
1659366919876752,2900005485,HEARING_REQUESTED,2022-08-10T13:20:12.506022,1
1659366932555433,2900005486,HEARING_REQUESTED,2022-08-10T13:20:15.284906,1
1659366944796967,2900005487,HEARING_REQUESTED,2022-08-10T13:20:18.880426,1
1659366957947002,2900005488,HEARING_REQUESTED,2022-08-10T13:20:22.960321,1
1659366971163974,2900005489,HEARING_REQUESTED,2022-08-10T13:20:23.265844,1
1659366984936580,2900005490,HEARING_REQUESTED,2022-08-10T13:20:28.500342,1
1659360485343123,2900005491,HEARING_REQUESTED,2022-08-10T13:20:32.108421,1
1659360497470344,2900005492,HEARING_REQUESTED,2022-08-10T13:20:34.879148,1
1659360491174777,2900005493,HEARING_REQUESTED,2022-08-10T13:20:35.141313,1
1659360501452098,2900005494,HEARING_REQUESTED,2022-08-10T13:20:40.547614,1
1659360504680141,2900005495,HEARING_REQUESTED,2022-08-10T13:20:41.672182,1
1659360507039709,2900005496,HEARING_REQUESTED,2022-08-10T13:20:46.995136,1
1659360508709078,2900005497,HEARING_REQUESTED,2022-08-10T13:20:50.195174,1
1659360511338337,2900005498,HEARING_REQUESTED,2022-08-10T13:20:52.933075,1
1659360513255208,2900005499,HEARING_REQUESTED,2022-08-10T13:20:54.280555,1
1659365511479338,2900005500,HEARING_REQUESTED,2022-08-10T13:20:58.708395,1
1659365860938751,2900005501,HEARING_REQUESTED,2022-08-10T13:21:01.5443,1
1659365877733559,2900005502,HEARING_REQUESTED,2022-08-10T13:21:05.061089,1
1659365891930603,2900005503,HEARING_REQUESTED,2022-08-10T13:21:09.123682,1
1659365905628268,2900005504,HEARING_REQUESTED,2022-08-10T13:21:12.590931,1
1659365918312157,2900005505,HEARING_REQUESTED,2022-08-10T13:21:15.237929,1
1659365931102262,2900005506,HEARING_REQUESTED,2022-08-10T13:21:17.717942,1
1659365944290286,2900005507,HEARING_REQUESTED,2022-08-10T13:21:20.429005,1
1659365958038571,2900005508,HEARING_REQUESTED,2022-08-10T13:21:23.980659,1
1659365970888664,2900005509,HEARING_REQUESTED,2022-08-10T13:21:26.177104,1
1659365983418707,2900005510,HEARING_REQUESTED,2022-08-10T13:21:29.945467,1
1659365995733523,2900005511,HEARING_REQUESTED,2022-08-10T13:21:35.09671,1
1659366010218573,2900005512,HEARING_REQUESTED,2022-08-10T13:21:38.488033,1
1659366023082792,2900005513,HEARING_REQUESTED,2022-08-10T13:21:40.97048,1
1659366035109120,2900005514,HEARING_REQUESTED,2022-08-10T13:21:44.253748,1
1659366047550204,2900005515,HEARING_REQUESTED,2022-08-10T13:21:44.738108,1
1659366059477510,2900005516,HEARING_REQUESTED,2022-08-10T13:21:48.884113,1
1659366071047630,2900005517,HEARING_REQUESTED,2022-08-10T13:21:54.614234,1
1659366082355642,2900005518,HEARING_REQUESTED,2022-08-10T13:21:55.703088,1
1659366094968796,2900005519,HEARING_REQUESTED,2022-08-10T13:21:59.93495,1
1659366107116870,2900005520,HEARING_REQUESTED,2022-08-10T13:22:02.267076,1
1659366120157216,2900005521,HEARING_REQUESTED,2022-08-10T13:22:04.576034,1
1659366133001070,2900005522,HEARING_REQUESTED,2022-08-10T13:22:06.952792,1
1659366145776214,2900005523,HEARING_REQUESTED,2022-08-10T13:22:12.028726,1
1659366157801090,2900005524,HEARING_REQUESTED,2022-08-10T13:22:16.151361,1
1659366171428292,2900005525,HEARING_REQUESTED,2022-08-10T13:22:19.413192,1
1659366184215108,2900005526,HEARING_REQUESTED,2022-08-10T13:22:23.039596,1
1659366197670893,2900005527,HEARING_REQUESTED,2022-08-10T13:22:25.108449,1
1659366210968829,2900005528,HEARING_REQUESTED,2022-08-10T13:22:27.057176,1
1659366223956795,2900005529,HEARING_REQUESTED,2022-08-10T13:22:31.335223,1
1659366237535379,2900005530,HEARING_REQUESTED,2022-08-10T13:22:32.481161,1
1659366250759278,2900005531,HEARING_REQUESTED,2022-08-10T13:22:36.231766,1
1659366262718510,2900005532,HEARING_REQUESTED,2022-08-10T13:22:38.711784,1
1659366275166418,2900005533,HEARING_REQUESTED,2022-08-10T13:22:42.198772,1
1659366287070384,2900005534,HEARING_REQUESTED,2022-08-10T13:22:46.361128,1
1659366299376365,2900005535,HEARING_REQUESTED,2022-08-10T13:22:48.953231,1
1659366311590795,2900005536,HEARING_REQUESTED,2022-08-10T13:22:51.599799,1
1659366323102423,2900005537,HEARING_REQUESTED,2022-08-10T13:22:54.211179,1
1659366335195290,2900005538,HEARING_REQUESTED,2022-08-10T13:22:59.377305,1
1659366346769000,2900005539,HEARING_REQUESTED,2022-08-10T13:23:01.39902,1
1659366370084698,2900005540,HEARING_REQUESTED,2022-08-10T13:23:09.17383,1
1659366358248158,2900005541,HEARING_REQUESTED,2022-08-10T13:23:10.583962,1
1659366381107272,2900005542,HEARING_REQUESTED,2022-08-10T13:23:12.860853,1
1659366393941239,2900005543,HEARING_REQUESTED,2022-08-10T13:23:14.235731,1
1659366406223070,2900005544,HEARING_REQUESTED,2022-08-10T13:23:15.725536,1
1659366417580401,2900005545,HEARING_REQUESTED,2022-08-10T13:23:20.48548,1
1659366429281394,2900005546,HEARING_REQUESTED,2022-08-10T13:23:22.921872,1
1659366441133474,2900005547,HEARING_REQUESTED,2022-08-10T13:23:27.856465,1
1659366453251594,2900005548,HEARING_REQUESTED,2022-08-10T13:23:28.867829,1
1659366466286454,2900005549,HEARING_REQUESTED,2022-08-10T13:23:33.13107,1
1659366478381723,2900005550,HEARING_REQUESTED,2022-08-10T13:23:36.96517,1
1659366490873616,2900005551,HEARING_REQUESTED,2022-08-10T13:23:40.372592,1
1659366503126580,2900005552,HEARING_REQUESTED,2022-08-10T13:23:43.008131,1
1659366515045026,2900005553,HEARING_REQUESTED,2022-08-10T13:23:44.665198,1
1659366526785750,2900005554,HEARING_REQUESTED,2022-08-10T13:23:48.102372,1
1659366538896462,2900005555,HEARING_REQUESTED,2022-08-10T13:23:51.578005,1
1659366551540237,2900005556,HEARING_REQUESTED,2022-08-10T13:23:55.876623,1
1659366563593349,2900005557,HEARING_REQUESTED,2022-08-10T13:23:57.120539,1
1659366575584914,2900005558,HEARING_REQUESTED,2022-08-10T13:24:02.309498,1
1659366588229176,2900005559,HEARING_REQUESTED,2022-08-10T13:24:04.870884,1
1659366599890883,2900005560,HEARING_REQUESTED,2022-08-10T13:24:07.287034,1
1659366611016343,2900005561,HEARING_REQUESTED,2022-08-10T13:24:10.165368,1
1659366622910831,2900005562,HEARING_REQUESTED,2022-08-10T13:24:14.703389,1
1659366635036517,2900005563,HEARING_REQUESTED,2022-08-10T13:24:18.017805,1
1659366646452778,2900005564,HEARING_REQUESTED,2022-08-10T13:24:22.10218,1
1659366658662728,2900005565,HEARING_REQUESTED,2022-08-10T13:24:22.820066,1
1659366672363493,2900005566,HEARING_REQUESTED,2022-08-10T13:24:25.99207,1
1659366684746065,2900005567,HEARING_REQUESTED,2022-08-10T13:24:29.725201,1
1659366698012371,2900005568,HEARING_REQUESTED,2022-08-10T13:24:33.887718,1
1659366710037851,2900005569,HEARING_REQUESTED,2022-08-10T13:24:35.779866,1
1659366723252927,2900005570,HEARING_REQUESTED,2022-08-10T13:24:40.755574,1
1659366735732767,2900005571,HEARING_REQUESTED,2022-08-10T13:24:41.798238,1
1659366748501126,2900005572,HEARING_REQUESTED,2022-08-10T13:24:46.873941,1
1659366760869898,2900005573,HEARING_REQUESTED,2022-08-10T13:24:50.742693,1
1659366772810187,2900005574,HEARING_REQUESTED,2022-08-10T13:24:53.157801,1
1659366784707066,2900005575,HEARING_REQUESTED,2022-08-10T13:24:53.844009,1
1659366797014971,2900005576,HEARING_REQUESTED,2022-08-10T13:24:57.511209,1
1659366811184958,2900005577,HEARING_REQUESTED,2022-08-10T13:25:00.254286,1
1659366823839409,2900005578,HEARING_REQUESTED,2022-08-10T13:25:05.811425,1
1659366838188164,2900005579,HEARING_REQUESTED,2022-08-10T13:25:08.54639,1
1659366851439635,2900005580,HEARING_REQUESTED,2022-08-10T13:25:11.922493,1
1659366864980633,2900005581,HEARING_REQUESTED,2022-08-10T13:25:14.955944,1
1659366891978469,2900005582,HEARING_REQUESTED,2022-08-10T13:25:17.456107,1
1659366879058425,2900005583,HEARING_REQUESTED,2022-08-10T13:25:18.885813,1
1659366904606453,2900005584,HEARING_REQUESTED,2022-08-10T13:25:22.829863,1
1659366919876752,2900005585,HEARING_REQUESTED,2022-08-10T13:25:27.708145,1
1659366932555433,2900005586,HEARING_REQUESTED,2022-08-10T13:25:30.726574,1
1659366944796967,2900005587,HEARING_REQUESTED,2022-08-10T13:25:34.621866,1
1659366957947002,2900005588,HEARING_REQUESTED,2022-08-10T13:25:35.892564,1
1659366971163974,2900005589,HEARING_REQUESTED,2022-08-10T13:25:38.543377,1
1659366984936580,2900005590,HEARING_REQUESTED,2022-08-10T13:25:42.444317,1
1659360485343123,2900005591,HEARING_REQUESTED,2022-08-10T13:25:45.583759,1
1659360491174777,2900005592,HEARING_REQUESTED,2022-08-10T13:25:47.890901,1
1659360501452098,2900005593,HEARING_REQUESTED,2022-08-10T13:25:52.829791,1
1659360497470344,2900005594,HEARING_REQUESTED,2022-08-10T13:25:54.119628,1
1659360504680141,2900005595,HEARING_REQUESTED,2022-08-10T13:25:58.339356,1
1659360507039709,2900005596,HEARING_REQUESTED,2022-08-10T13:26:00.074949,1
1659360508709078,2900005597,HEARING_REQUESTED,2022-08-10T13:26:04.8049,1
1659360511338337,2900005598,HEARING_REQUESTED,2022-08-10T13:26:07.263406,1
1659360513255208,2900005599,HEARING_REQUESTED,2022-08-10T13:26:11.817237,1
1659365511479338,2900005600,HEARING_REQUESTED,2022-08-10T13:26:13.682585,1
1659365860938751,2900005601,HEARING_REQUESTED,2022-08-10T13:26:17.719146,1
1659365877733559,2900005602,HEARING_REQUESTED,2022-08-10T13:26:19.277445,1
1659365891930603,2900005603,HEARING_REQUESTED,2022-08-10T13:26:24.571976,1
1659365905628268,2900005604,HEARING_REQUESTED,2022-08-10T13:26:26.652646,1
1659365918312157,2900005605,HEARING_REQUESTED,2022-08-10T13:26:30.695137,1
1659365931102262,2900005606,HEARING_REQUESTED,2022-08-10T13:26:32.43887,1
1659365944290286,2900005607,HEARING_REQUESTED,2022-08-10T13:26:34.98143,1
1659365958038571,2900005608,HEARING_REQUESTED,2022-08-10T13:26:40.137685,1
1659365970888664,2900005609,HEARING_REQUESTED,2022-08-10T13:26:40.665915,1
1659365983418707,2900005610,HEARING_REQUESTED,2022-08-10T13:26:46.101327,1
1659365995733523,2900005611,HEARING_REQUESTED,2022-08-10T13:26:49.741192,1
1659366010218573,2900005612,HEARING_REQUESTED,2022-08-10T13:26:52.147655,1
1659366023082792,2900005613,HEARING_REQUESTED,2022-08-10T13:26:53.912146,1
1659366035109120,2900005614,HEARING_REQUESTED,2022-08-10T13:26:55.326834,1
1659366059477510,2900005615,HEARING_REQUESTED,2022-08-10T13:27:01.910709,1
1659366047550204,2900005616,HEARING_REQUESTED,2022-08-10T13:27:03.006139,1
1659366071047630,2900005617,HEARING_REQUESTED,2022-08-10T13:27:05.468106,1
1659366082355642,2900005618,HEARING_REQUESTED,2022-08-10T13:27:10.415085,1
